,title,release_date,snippet,teaser_text,teaser_title,href
127,Das Weihnachtsgeschenk von Donald Trump,2020-12-21T06:50:28Z," Pfizer und der deutschen <em>BioNTech</em> erhalten, berichtet die New York Times.
Noch nie wurde ein Impfstoff gegen eine neue Krankheit in dieser Geschwindigkeit entwickelt. Es war ein historischer Erfolg, den US","Operation Warp Speed zeigt, dass die USA durchaus noch Großes leisten können. Die schnelle Lieferung des Corona-Impfstoffs ist auch das Verdienst des Noch-Präsidenten.",Das Weihnachtsgeschenk von Donald Trump,http://www.zeit.de/politik/ausland/2020-12/corona-impfstoff-usa-donald-trump-operation-warp-speed
128,Wie gefährlich ist die Corona-Variante B.1.1.7?,2020-12-20T16:14:52Z," die B-Zellen das Virus sehr theoretisch gar nicht mehr erkennen würden. Der Vorteil der mRNA-Impfstoffe von <em>BioNTech</em> und Moderna könnte zudem sein, dass sie sich relativ leicht anpassen ließen an eine","Ist die neue Virusvariante 70 Prozent ansteckender? Das ist unklar. Aber ihre Mutationen könnten es leichter machen, an Zellen des Menschen anzudocken und sie zu knacken.",Wie gefährlich ist die Corona-Variante B.1.1.7?,http://www.zeit.de/wissen/gesundheit/2020-12/corona-mutation-neue-variante-grossbritannien-ansteckung
129,Ema sieht Verzögerung der zweiten Impfdosis skeptisch,2021-01-01T15:34:02Z," genießt international hohes Ansehen.
In Großbritannien hingegen, wo neben dem mRNA-Impfstoff von <em>BioNTech</em> bereits ein Vektorimpfstoff der Firma AstraZeneca in Kooperation mit der Universität Oxford","Einige Virologen erwägen, zunächst viele Menschen zu impfen und die zweite Dosis hinauszuzögern. Die europäische Arzneimittelzulassungsbehörde zeigt sich zurückhaltend.",Ema sieht Verzögerung der zweiten Impfdosis skeptisch,http://www.zeit.de/wissen/2021-01/corona-impfung-biontech-arzneimittelbehoerde-ema-verzoegerung-zweite-dosis-zulassung
130,"Impfstoffsituation laut BioNTech-Gründer ""nicht rosig""",2021-01-01T15:09:08Z," Impfstoffentwicklers <em>BioNTech</em>, Uğur Şahin, sagte dem Spiegel, es sehe mit Blick auf die insgesamt verfügbaren Impfstoffe derzeit ""nicht rosig"" aus. Grund sei, dass ""weitere zugelassene Impfstoffe fehlen und wir mit","Impfstoffentwickler Uğur Şahin zeigt sich in einem Interview erstaunt über die Planungen der EU. Ob BioNTech mehr produzieren könne, wisse man erst Ende des Monats.","Impfstoffsituation laut BioNTech-Gründer ""nicht rosig""",http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfstoff-eu-deutschland-biontech-ugur-sahin
131,"""Der Winter ist und bleibt hart""",2020-12-30T23:02:20Z," Entwicklung des <em>BioNTech</em>/Pfizer-Impfstoffs beteiligt war, welche Möglichkeiten die europäische und internationale Zusammenarbeit biete.
Dennoch seien die Gefahren und Schäden durch die Pandemie weiterhin groß","Die Corona-Pandemie sei eine historische Krise, sagte Bundeskanzlerin Angela Merkel in ihrer Neujahrsansprache. Dennoch schaue sie mit Hoffnung ins neue Jahr.","""Der Winter ist und bleibt hart""",http://www.zeit.de/politik/deutschland/2020-12/angela-merkel-neujahrsansprache-coronavirus-pandemie-winter
132,"""Die erleben gerade Furchtbares""",2020-12-30T16:34:19Z," Altenheimen läuft bereits, allerdings mit dem von <em>BioNTech</em> und Pfizer entwickelten Impfstoff, der teurer ist, bei minus 70 Grad gekühlt werden muss, und daher etwas komplizierter in der logistischen","In Großbritannien wird massenhaft geimpft, aber die Corona-Fälle steigen weiter rasant. Das Gesundheitssystem kollabiert, Intensivstationen suchen freiwillige Helfer.","""Die erleben gerade Furchtbares""",http://www.zeit.de/politik/ausland/2020-12/coronavirus-grossbritannien-impfungen-infektionszahlen-gesundheitssystem-nhs
133,Bund kündigt nächste Impfstoff-Lieferung für den 8. Januar an,2020-12-30T15:37:08Z," Lieferungen beschwert hatten, kündigte das Bundesgesundheitsministerium an, man habe mit dem Impfstoff-Hersteller <em>BioNTech</em> vereinbaren können, dass die nächste Lieferung – wie ursprünglich geplant – bereits","Bayern, Brandenburg und Berlin haben kritisiert, dass bereits zugesagte Lieferungen für die erste Januarwoche ausbleiben. Das Bundesgesundheitsministerium hat reagiert.",Bund kündigt nächste Impfstoff-Lieferung für den 8. Januar an,http://www.zeit.de/politik/deutschland/2020-12/corona-impfung-lieferung-impfstoff-bundeslaender-gesundheitssystem-logistik
134,"Die Lage ist hoffnungslos, aber nicht ernst",2020-12-30T12:36:43Z," Kleinigkeit noch: Pfizer/<em>BioNTech</em> und Moderna haben nach nur ein paar Monaten eine Covid-Vakzine auf den Markt geworfen und Corona zittert zu Recht. Der Aktienmarkt rauschte im März in den Keller, auf 8.841","Ein etwas anderer Jahresrückblick: Es wurde immer schlimmer in diesem Jahr, weshalb die Habenseite der Bilanz zu feiern ist.","Die Lage ist hoffnungslos, aber nicht ernst",http://www.zeit.de/politik/2020-12/2020-jahresrueckblick-coronavirus-donald-trump-klimakrise
135,Briten genehmigen zweiten Corona-Impfstoff,2020-12-30T09:32:02Z," AstraZeneca ohne Gewinn geliefert. Anfang Dezember hatten die Briten bereits dem Impfstoff des deutschen Herstellers <em>BioNTech</em> und seines US-Partners Pfizer eine Notfallzulassung erteilt.
Üblicherweise sind",Nach dem Mittel von BioNTech darf nun auch das von AstraZeneca und der Universität Oxford auf den britischen Markt. Es ist vergleichsweise günstig und leichter zu kühlen.,Briten genehmigen zweiten Corona-Impfstoff,http://www.zeit.de/politik/ausland/2020-12/grossbritannien-corona-impfstoff-zulassung-astrazeneca-oxford-universitaet
136,Nutzt die Fähigkeit der KI!,2020-12-29T16:01:23Z," gilt, haben <em>BioNTech</em> und Pfizer soeben demonstriert. Einen Impfstoff in einer dermaßen kurzen Zeit nicht nur zu finden, sondern bis zur Anwendungsreife zu entwickeln und mit Unterstützung des politischen",Corona hat der künstlichen Intelligenz ein Comeback beschert. Die Wissenschaft muss sich auf sie einlassen.,Nutzt die Fähigkeit der KI!,http://www.zeit.de/2021/01/kuenstliche-intelligenz-wissenschaft-forschung-wissen-nutzen
137,Manches wird gut!,2020-12-29T16:00:01Z," den gesellschaftlichen Nutzen der mRNA-Technologie gezeigt, Stiftungen und Staaten haben deshalb zusätzliches Kapital bereitgestellt, mit dem Firmen wie <em>BioNTech</em> und Curevac ihre Forschung weiterbringen","Worauf wir uns im Jahr 2021 freuen können: Die Wirtschaft wird boomen, um Naturschutz kommt keiner mehr herum. Und die Männer werden weiblicher.",Manches wird gut!,http://www.zeit.de/2021/01/prognosen-2021-corona-impfstoffe-pharmaindustrie-wirtschaft-klimaneutralitaet
138,Reiche zuerst,2020-12-29T15:59:58Z," Firmen <em>BioNTech</em> und Pfizer gegeben hat – und die Bundesregierung sich bei der Sicherung von Impfdosen zu weit hinten angestellt habe, obwohl der Impfstoff doch in Deutschland entwickelt wurde.
Die meisten",Einige wohlhabende Staaten haben sich über die Hälfte aller Impfstoffdosen gesichert. Von der globalen Solidarität ist nicht viel geblieben.,Reiche zuerst,http://www.zeit.de/2021/01/corona-impfstoff-pharmaindustrie-logistik-reichtum-armut
139,Zwischen Euphorie und Panik,2020-12-29T13:03:26Z," Achterbahn schicken kann, zeigte sich in der vergangenen Woche: In den Jubel über die europäische Zulassung des Impfstoffes von <em>BioNTech</em> mischte sich der Schrecken über eine mutmaßlich ansteckendere Variante","Mutmaßlich ansteckendere Virusvarianten, Herdenimmunität oder die Frage, ob Geimpfte sich infizieren können: Vieles ist noch ungewiss. Das sollte vorsichtig stimmen.",Sars-CoV-2 steckt noch voller Überraschungen,http://www.zeit.de/2021/01/corona-impfungen-virologen-mutation-grossbritannien-herdenimmunitaet-usa
140,Union und SPD erwägen Verbot von Privilegien für Geimpfte,2020-12-29T10:51:59Z, Wochenende in ganz Deutschland begonnen. Bundesweit bekamen vorwiegend ältere und pflegebedürftige Menschen die ersten Spritzen mit dem Vakzin von <em>BioNTech</em> und Pfizer.,"Dürfen bald nur noch Geimpfte fliegen oder Bars besuchen? So weit darf es nicht kommen, sagen Politiker und prüfen ein gesetzliches Verbot für die Privatwirtschaft.",Union und SPD erwägen Verbot von Privilegien für Geimpfte,http://www.zeit.de/politik/deutschland/2020-12/corona-impfung-privilegien-geimpfte-coronavirus-verbot
141,Pannen bei ersten BioNTech-Impfungen in Deutschland,2020-12-28T17:43:08Z," ""individuellen Fehlern"". <em>BioNTech</em> sehe aber keine Gefahr: Bereits in der ersten Phase der Impfstoffstudie seien größere Dosen getestet worden – ohne schwerwiegende Folgen.
In Oberfranken gingen sieben Landkreise",Fehler bei der Aufbereitung des Impfstoffs und unterbrochene Kühlketten: Zum Start der groß angelegten Impfungen kam es in mehreren Bundesländern zu Problemen.,Pannen bei ersten BioNTech-Impfungen in Deutschland,http://www.zeit.de/wissen/gesundheit/2020-12/corona-impfstart-pannen-deutschland-impfdosis-impfung-pflegekraefte-stralsund
142,So viele Menschen wurden bisher gegen Covid-19 geimpft,2020-12-28T14:01:36Z,Seit dem 27. Dezember wird mit Comirnaty von <em>BioNTech</em>/Pfizer die erste in der EU zugelassene Vakzine gegen das Coronavirus verimpft. Für einen ausreichenden Schutz vor einer Erkrankung wird Comirnaty,"In Deutschland wird der erste Corona-Impfstoff verabreicht. Wir zeigen auf einer Karte, wie die Impfungen vorankommen und vergleichen dies international.",So viele Menschen wurden bisher gegen Covid-19 geimpft,http://www.zeit.de/wissen/gesundheit/2020-12/corona-impfungen-deutschland-impfquoten-bundeslaender-landkreise-karte
143,Jens Spahn lehnt Privilegien für Geimpfte ab,2020-12-28T11:48:31Z," Impfkampagne mit dem Präparat der Mainzer Firma <em>BioNTech</em> und ihres US-Partners Pfizer.
Trotz anfänglicher Pannen wie Unterbrechungen in der Kühlkette blickt Montgomery insgesamt optimistisch auf das beginnende","Sollten Menschen, die sich gegen Corona impfen lassen, Sonderrechte bekommen? Der Gesundheitsminister ist dagegen. Beim Weltärztebund sieht man das anders.",Jens Spahn lehnt Privilegien für Geimpfte ab,http://www.zeit.de/politik/deutschland/2020-12/corona-impfung-jens-spahn-privilegien-geimpfte
144,"Christian Lindner fordert ""Krisenproduktion"" des Impfstoffs",2020-12-28T03:10:47Z,""", sagte Lindner.
Der FDP-Vorsitzende regte an, den Impfstoff von <em>BioNTech</em> und Pfizer eventuell von anderen Herstellern in Lizenz produzieren zu lassen. Die Bundesregierung solle zusammen mit der Pharma","Wird der Impfstoff schnell genug produziert, um die Pandemie effektiv einzudämmen? Der FDP-Chef fordert, die Vakzine auch durch andere Hersteller produzieren zu lassen.","Christian Lindner fordert ""Krisenproduktion"" des Impfstoffs",http://www.zeit.de/politik/deutschland/2020-12/coronavirus-impfstoff-produktion-fdp-christian-lindner
145,Kühlkettenprobleme bei bayerischen Corona-Impfungen,2020-12-27T16:54:34Z," Erlanger Tiefkühllager, ging dann nach Bamberg zur weiteren Verteilung in die einzelnen Städte. 1.000 Impfstoffspritzen seien in Oberfranken betroffen gewesen.
Der Impfstoffhersteller <em>BioNTech</em> gab auf",In einigen bayerischen Landkreisen ist der Impfstart aufgrund von Problemen in der Kühlkette verschoben worden. Der Impfstoffhersteller BioNTech aber gibt Entwarnung.,Kühlkettenprobleme bei bayerischen Corona-Impfungen,http://www.zeit.de/wissen/2020-12/coronavirus-impfung-biontech-probleme-kuehlkette-bayern
146,"""Ein aufregender, historischer Moment""",2020-12-27T13:30:28Z,". In Deutschland war es am Samstag eine 101-Jährige aus Sachsen-Anhalt. Auch einigen Politikerinnen und Politikern wurde das Mittel des deutschen Herstellers <em>BioNTech</em> und seines US-Partners Pfizer verabreicht.
EU","In der Europäischen Union hat das Impfen gegen das Coronavirus begonnen. EU-weit riefen Politiker und Ärzte dazu auf, sich immunisieren zu lassen.","""Ein aufregender, historischer Moment""",http://www.zeit.de/wissen/gesundheit/2020-12/corona-impfungen-europa-impfaktion-eu-kommission-ursula-von-der-leyen
147,Wann werden Kinder gegen Covid-19 geimpft?,2020-12-27T08:52:30Z,Kurz nach Weihnachten ist es losgegangen. Nachdem am 21. Dezember die Europäische Arzneimittelbehörde (Ema) den Impfstoff des Mainzer Pharmaunternehmens <em>BioNTech</em> und seines US-Partners Pfizer für,Der erste Impfstoff gegen Covid-19 ist zugelassen – zumindest für Erwachsene. Warum es für Kinder noch dauern könnte und ob eine Impfung für sie überhaupt sinnvoll wäre.,Wann werden Kinder gegen Covid-19 geimpft?,http://www.zeit.de/wissen/gesundheit/2020-12/corona-pandemie-impfung-kinder-zulassung-impfstoff-sinnvoll
148,Corona-Impfungen in Berlin mit Seniorin gestartet,2020-12-27T06:03:53Z," Seniorin eine Spritze mit dem Impfstoff der Mainzer Firma <em>Biontech</em> und des US-Pharmariesen Pfizer. Für den Start hat Berlin nach Angaben der Gesundheitsverwaltung zunächst 9.750 Impfdosen erhalten.
Kalayci",Elf Monate nach Bekanntwerden der ersten Infektion in Deutschland beginnen in allen Bundesländern die Impfungen. In Berlin bekam eine 101 Jahre alte Frau den Impfstoff.,Corona-Impfungen in Berlin mit Seniorin gestartet,http://www.zeit.de/politik/deutschland/2020-12/coronavirus-impfstart-deutschland-jens-spahn-anja-karliczek-heiko-maas
149,Wer bekommt den übrig gebliebenen Impfstoff?,2021-01-09T17:29:55Z," <em>BioNtech</em>-Impfstoffs, der derzeit noch als einziger in den Messehallen verimpft wird. Das Präparat besteht aus einem Bauplan für bestimmte Virenproteine, die in einer Lipid-Nano-Hülle in die Zellen",Seit der Eröffnung des Impfzentrums in den Hamburger Messehallen blühen die Gerüchte. Eines davon: Überzählige Impfdosen würden unter Freunden der Mitarbeiter verteilt.,Wer bekommt den übrig gebliebenen Impfstoff?,http://www.zeit.de/hamburg/2021-01/impfzentrum-hamburg-impfdosen-verteilung-mitarbeiter
150,Drei Männer aus NRW,2021-01-08T16:08:34Z," Lieferung des Corona-Impfstoffs des Herstellers <em>BioNTech</em>. Auch die Europäische Union rüstet auf und hat knapp 300 Millionen Impfdosen bei <em>BioNTech</em> und dem US-amerikanischen Partner Pfizer bestellt. 
Der Sturm",Die drei CDU-Vorsitz-Kandidaten stellen sich den Fragen ihrer Parteimitglieder. Außerdem: Was taugt die Klima- und Umweltschutzinitiative aus Schleswig-Holstein?,Drei Männer aus NRW,http://www.zeit.de/politik/2021-01/cdu-vorsitz-friedrich-merz-armin-laschet-us-kapitol-nachrichtenpodcast
151,EU bestellt weitere 300 Millionen Dosen der BioNTech/Pfizer-Vakzine,2021-01-08T13:35:59Z,Mit einer zusätzlichen Bestellung kommt die EU auf insgesamt 600 Millionen Dosen des Corona-Impfstoffs von <em>BioNTech</em> und Pfizer. Die ersten 75 Millionen des neuen Auftrags würden ab dem zweiten,Mit dem Vertrag hat die EU ihre Bestellung des Impfstoffes bei BioNTech/Pfizer verdoppelt. Deutschland kann mit dem Verimpfen einer neuen Lieferung beginnen.,EU bestellt weitere 300 Millionen Dosen der BioNTech/Pfizer-Vakzine,http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfstoff-biontech-pfizer-eu-bestellung-ursula-von-der-leyen
152,"""Wir konnten bisher nur an vier Tagen impfen""",2021-01-08T09:21:54Z,Seit dem 27. Dezember wird in Deutschland mit Comirnaty von <em>BioNTech</em> und Pfizer der erste in der EU zugelassene Impfstoff gegen das Coronavirus gespritzt. Auch der Impfstoff von Moderna ist nun,"Bundesweit impfen Ärzte und Ehrenamtliche Menschen gegen das Coronavirus. Viele sind frustriert, weil der Impfstoff fehlt. Andere sind froh, dass es langsam startet.","""Wir konnten bisher nur an vier Tagen impfen""",http://www.zeit.de/arbeit/2021-01/corona-impfungen-impfstoff-impfzentren-personal-ehrenamt-gesundheitssystem
153,Wie viel ist ein Patient wert?,2021-01-08T09:00:04Z," Impfdosen des Corona-Impfstoffs von <em>BioNTech</em>/Pfizer erhalten, genau halb so viele wie bei der ersten Lieferung Ende Dezember. Das teilte das Bundesgesundheitsministerium am Donnerstag mit. Fünf weitere","Corona bringt Hamburgs Kliniken finanziell an ihre Grenzen. Und: Hamburg bekommt Impfstoff-Lieferung, 433 Neuinfektionen, Senat verlängert Hilfen für gewerbliche Mieter",Wie viel ist ein Patient wert?,http://www.zeit.de/hamburg/2021-01/elbvertiefung-08-01-2021
154,CureVac und Bayer schließen Kooperationsvertrag für Corona-Impfstoff,2021-01-07T10:34:09Z," mit größeren Konzernen zusammenschließen. Die Impfstoffe von <em>BioNTech</em>/Pfizer und von Moderna sind in der EU bereits zugelassen, zudem wird mit der Zulassung von Produkten anderer Wettbewerber gerechnet",Der Bayer-Konzern will CureVac bei der Auslieferung und Entwicklung des Impfstoffes unterstützen. Im Fall einer Zulassung hat sich die EU 405 Millionen Dosen gesichert.,CureVac und Bayer schließen Kooperationsvertrag für Corona-Impfstoff,http://www.zeit.de/wirtschaft/2021-01/corona-impfstoff-curevac-bayer-partnerschaft-impfstoffentwicklung-pharmaindustrie
155,Wie Trumps Anhänger die Demokratie bekämpfen,2021-01-07T04:55:07Z,""", hat Bundesgesundheitsminister Jens Spahn (CDU) kurz nach Beginn der Impfkampagne in Deutschland gesagt. Seit dem 27. Dezember wird hierzulande bereits der Wirkstoff des deutschen Unternehmens <em>BioNTech</em>",Chaos und Schüsse in Washington D.C. – welche Verantwortung trägt der Präsident? Außerdem im Podcast: Wirken die Impfungen auch gegen die Corona-Mutation?,Wie Trumps Anhänger die Demokratie bekämpfen,http://www.zeit.de/politik/2021-01/washington-kapitol-trump-anhaenger-nationalgarde-nachrichtenpodcast
